CLT_ID,FEE_AMT,ATTORNEY_FEES,COURT_COSTS,AMOUNT_EARNED_US,AMOUNT_EARNED_CLT,TOTAL_AMOUNT_EARNED
700,21.98,21.98,,45.06,42.86,87.92
700,148.98,34.98,114,148.98,0,148.98
700,97.96,48.98,,184.19,160.16,344.35
700,58.98,58.98,,100.88,77.82,178.7
700,62.98,62.98,,62.98,0,62.98
700,81.98,81.98,,168.06,159.87,327.93
700,93.98,93.98,,93.98,0,93.98
700,71.99,71.99,,147.57,140.37,287.94
700,82.99,82.99,,170.13,161.83,331.96
700,113,113,,231.65,220.35,452
700,126,126,,258.3,245.7,504
700,264,264,,451.6,348.4,800
700,215,165,50,332.25,217.74,549.99
700,310.02,310.02,,635.53,604.53,1240.06
700,113.02,113.02,,231.69,220.39,452.08
700,289.02,289.02,,532.09,451.43,983.52
700,118.03,118.03,,118.03,0,118.03
700,140.03,140.03,,287.07,273.07,560.14
700,143.03,143.03,,293.21,278.91,572.12
700,361.03,361.03,,740.08,703.95,1444.03
700,252.04,252.04,,252.04,0,252.04
700,111.05,111.05,,227.63,216.52,444.15
700,112.05,112.05,,229.7,218.5,448.2
700,337.06,223.06,114,573.64,439.35,1012.99
700,139.06,139.06,,285.07,271.17,556.24
700,851.06,851.06,,1508,1220.04,2728.04
700,556.12,278.06,,951.3,733.9,1685.2
700,302.07,302.07,,619.24,589.03,1208.27
700,173.07,103.07,70,281.28,200.97,482.25
700,148.07,148.07,,303.54,288.73,592.27
700,365.07,365.07,,492.99,237.57,730.56
700,172.08,172.08,,181.85,18.15,200
700,241.59,176.09,65.5,426.67,343.71,770.38
700,186.1,186.1,,461.18,510.87,972.05
700,118.12,118.12,,242.13,230.3,472.43
700,302.24,151.12,,619.57,589.32,1208.89
700,267.13,103.13,164,375.53,201.31,576.84
700,170.13,106.13,64,183.88,25.53,209.41
700,132.13,132.13,,270.85,257.63,528.48
700,197.13,197.13,,404.11,384.39,788.5
700,110.14,110.14,,157.98,88.84,246.82
700,248.15,134.15,114,305.57,106.64,412.21
700,591.68,476.18,115.5,918.86,607.62,1526.48
700,515.19,401.19,114,726.59,392.61,1119.2
700,114.19,114.19,,234.09,222.66,456.75
700,114.2,114.2,,251.33,254.67,506
700,344.4,172.2,,647.57,563.03,1210.6
700,1171.89,130.21,,1766.1,1103.56,2869.66
700,209.22,209.22,,428.89,407.95,836.84
700,332.22,168.22,164,408.2,141.11,549.31
700,242.22,178.22,64,418.13,326.69,744.82
700,110.23,110.23,,110.23,0,110.23
700,198.23,198.23,,406.37,386.55,792.92
700,105.25,105.25,,215.76,205.24,421
700,108.25,108.25,,221.91,211.07,432.98
700,136.25,136.25,,279.31,265.69,545
700,163.32,142.25,21.07,316.65,284.75,601.4
700,115.26,115.26,,236.28,224.74,461.02
700,246.26,239.26,7,482.69,439.07,921.76
700,176.26,176.26,,361.33,343.69,705.02
700,213.27,213.27,,437.21,415.89,853.1
700,145.27,145.27,,297.8,283.27,581.07
700,114.28,114.28,,146.32,59.5,205.82
700,106.29,106.29,,181.82,140.26,322.08
700,231.31,231.31,,395.67,305.24,700.91
700,451.31,451.31,,925.17,880.02,1805.19
700,182.31,182.31,,186.88,8.48,195.36
700,303.32,303.32,,621.8,591.45,1213.25
700,104.32,104.32,,213.84,203.39,417.23
700,171.32,171.32,,368.47,366.14,734.61
700,272.44,155.34,117.1,272.44,0,272.44
700,109.35,109.35,,224.15,213.21,437.36
700,122.35,122.35,,250.81,238.57,489.38
700,502.35,438.35,64,745.62,451.8,1197.42
700,190.36,190.36,,390.23,371.19,761.42
700,118.38,118.38,,202.5,156.21,358.71
700,134.38,134.38,,150.1,29.19,179.29
700,149.38,149.38,,306.23,291.29,597.52
700,110.39,110.39,,226.31,215.27,441.58
700,106.4,106.4,,218.12,207.49,425.61
700,779.4,779.4,,1318.32,1000.84,2319.16
700,109.41,109.41,,224.29,213.35,437.64
700,212.43,212.43,,435.46,414.2,849.66
700,222.45,222.45,,380.52,293.56,674.08
700,114.48,114.48,,255.93,262.69,518.62
700,264.99,199.49,65.5,423.27,293.94,717.21
700,328.5,100.5,228,434.03,195.97,630
700,321.5,321.5,,659.08,626.92,1286
700,134.5,134.5,,275.73,262.27,538
700,162.5,162.5,,277.97,214.44,492.41
700,130.51,130.51,,267.55,254.5,522.05
700,242.51,242.51,,414.84,320.03,734.87
700,295.52,295.52,,505.51,389.98,895.49
700,103.53,103.53,,212.23,201.88,414.11
700,125.53,125.53,,257.32,244.76,502.08
700,132.53,132.53,,271.67,258.41,530.08
700,116.54,116.54,,238.91,227.25,466.16
700,210.55,210.55,,431.63,410.57,842.2
700,147.55,147.55,,302.47,287.72,590.19
700,671.77,394.55,277.22,952.14,520.68,1472.82
700,107.56,107.56,,183.99,141.93,325.92
700,165.56,114.56,51,296.08,242.39,538.47
700,227.14,113.57,,388.54,299.72,688.26
700,230.58,230.58,,394.42,304.28,698.7
700,154.58,154.58,,154.58,0,154.58
700,286.59,286.59,,286.59,0,286.59
700,417.6,137.6,280,515.39,181.6,696.99
700,151.6,151.6,,259.33,200.06,459.39
700,371.61,371.61,,371.61,0,371.61
700,390.61,390.61,,407.48,31.34,438.82
700,116.65,116.65,,199.54,153.94,353.48
700,140.67,140.67,,288.37,274.29,562.66
700,111.68,111.68,,228.94,217.78,446.72
700,265.68,265.68,,544.63,518.06,1062.69
700,183.68,183.68,,376.54,358.18,734.72
700,250.68,196.68,54,384.56,248.64,633.2
700,123.69,123.69,,123.69,0,123.69
700,243.69,179.69,64,432.56,350.75,783.31
700,299.44,149.72,,613.84,583.9,1197.74
700,192.72,192.72,,395.08,375.8,770.88
700,119.73,119.73,,245.45,233.47,478.92
700,150.73,150.73,,308.99,293.91,602.9
700,101.74,101.74,,208.56,198.37,406.93
700,214.75,214.75,,440.22,418.74,858.96
700,122.75,122.75,,251.64,239.36,491
700,215.75,165.75,50,312.79,180.21,493
700,305.76,305.76,,600.64,547.63,1148.27
700,165.76,165.76,,339.81,323.23,663.04
700,197.76,197.76,,405.4,385.62,791.02
700,219.77,155.77,64,330.45,205.56,536.01
700,332.78,218.78,114,516.94,342,858.94
700,138.79,138.79,,284.52,270.65,555.17
700,165.79,165.79,,350.11,342.31,692.42
700,437.29,371.79,65.5,828.06,725.73,1553.79
700,287.79,173.79,114,441.75,285.92,727.67
700,113.8,113.8,,194.66,150.18,344.84
700,225.8,225.8,,462.89,440.3,903.19
700,114.81,114.81,,235.36,223.87,459.23
700,198.81,198.81,,199.23,0.77,200
700,939.06,349.82,119.71,1148.06,388.14,1536.2
700,168.82,168.82,,346.08,329.2,675.28
700,229.83,229.83,,393.15,303.3,696.45
700,130.83,130.83,,268.19,255.1,523.29
700,317.84,203.84,114,395.97,145.1,541.07
700,123.84,123.84,,253.87,241.48,495.35
700,185.84,185.84,,380.98,362.39,743.37
700,205.7,102.85,,278.78,135.73,414.51
700,125.85,125.85,,268.58,265.06,533.64
700,356.85,356.85,,731.55,695.86,1427.41
700,209.86,209.86,,430.2,409.21,839.41
700,110.86,110.86,,227.24,216.14,443.38
700,114.87,114.87,,114.87,0,114.87
700,174.88,110.88,64,253.67,146.33,400
700,138.88,138.88,,138.88,0,138.88
700,293.88,243.88,50,549.95,475.55,1025.5
700,248.88,248.88,,510.2,485.32,995.52
700,1928.89,1703.89,225,2959.29,1913.6,4872.89
700,183.9,183.9,,377,358.61,735.61
700,140.91,140.91,,154.33,24.92,179.25
700,199.68,136.96,62.72,343.49,267.07,610.56
700,250.96,250.96,,429.29,331.18,760.47
700,116.97,116.97,,239.8,228.1,467.9
700,124.97,124.97,,124.97,0,124.97
700,301.98,301.98,,665.13,674.41,1339.54
700,230.98,230.98,,230.98,0,230.98
706,125,,25,125,0,125
706,100,,50,100,0,100
706,5.16,,5.16,5.16,0,5.16
706,105.4,,105.4,105.4,0,105.4
706,147,1,146,148.2,1.8,150
706,73,9,64,83.8,16.2,100
706,33,33,,59.8,40.2,100
706,79.09,79.09,,173.98,142.34,316.32
706,35.1,35.1,,35.1,0,35.1
706,13.12,13.12,,28.86,23.62,52.48
706,22.15,22.15,,72.31,75.24,147.55
706,65.15,65.15,,143.33,117.26,260.59
706,17.16,17.16,,37.75,30.89,68.64
706,50.22,50.22,,50.22,0,50.22
706,36.24,36.24,,64.48,42.37,106.85
706,31.25,6.25,,68.75,56.25,125
706,73.31,73.31,,132.84,89.3,222.14
706,59.03,43.33,15.7,94.21,52.77,146.98
706,26.34,26.34,,57.94,47.41,105.35
706,46.36,46.36,,119.38,109.53,228.91
706,1.38,1.38,,3.03,2.48,5.51
706,20.43,20.43,,44.95,36.78,81.73
706,172.43,56.43,116,192.54,30.17,222.71
706,76.43,76.43,,76.43,0,76.43
706,53.44,53.44,,167.06,170.43,337.49
706,88.45,22.45,66,115.38,40.4,155.78
706,7.5,7.5,,71.14,95.47,166.61
706,24.5,8.5,16,34.7,15.3,50
706,137.5,12.5,,257.5,180,437.5
706,37.5,37.5,,82.5,67.5,150
706,97.02,48.51,,175.8,118.16,293.96
706,94.51,94.51,,94.51,0,94.51
706,124.53,8.53,116,134.77,15.35,150.12
706,1.56,1.56,,3.43,2.81,6.24
706,19.61,19.61,,19.61,0,19.61
706,41.22,31.62,9.6,66.89,38.51,105.4
706,40.63,40.63,,78.31,56.53,134.84
706,211.67,95.67,116,326.47,172.2,498.67
706,75.69,75.69,,166.5,136.22,302.72
706,76.77,76.77,,156.15,119.06,275.21
706,199.79,48.79,151,258.34,87.82,346.16
706,40.82,40.82,,45.59,7.15,52.74
706,98.84,98.84,,217.44,177.9,395.34
706,152.91,37.91,115,183.69,46.18,229.87
706,67.91,67.91,,149.44,122.3,271.74
706,93.99,93.99,,206.77,169.18,375.95
706,192.05,127.05,65,295.23,154.77,450
706,280.15,164.15,116,477.14,295.48,772.62
706,216.24,101.24,115,337.85,182.41,520.26
706,217.24,101.24,116,338.85,182.41,521.26
706,340.98,224.98,116,610.98,405,1015.98
707,50,,50,50,0,50
707,100.44,,100.44,100.44,0,100.44
707,39.76,5.05,34.71,44.37,5.63,50
707,76.15,76.15,,145.71,85.02,230.73
707,132,16.5,,252.56,147.44,400
707,152.53,38.53,114,187.72,43.01,230.73
707,42.24,28.68,13.56,42.24,0,42.24
707,29.76,29.76,,120.19,110.53,230.72
707,8.87,8.87,,27.38,22.62,50
732,5,,5,5,0,5
732,108.67,,108.67,108.67,0,108.67
732,189.79,,189.79,189.79,0,189.79
732,114.37,37.16,77.21,148.31,41.48,189.79
732,34.56,27.23,7.33,59.44,30.4,89.84
732,38.41,38.41,,89.98,63.02,153
732,106.57,47.57,59,150.04,53.14,203.18
732,46.64,46.64,,111.06,78.73,189.79
732,62.64,62.64,,119.86,69.93,189.79
732,95.03,87.7,7.33,205.9,135.5,341.4
732,24.75,24.75,,47.36,27.64,75
746,33,33,,33,0,33
746,4.18,2.09,,41.36,45.42,86.78
746,280.5,56.1,,485.5,250.6,736.1
746,71.16,71.16,,136.17,79.45,215.62
746,16.5,16.5,,31.57,18.43,50
746,116.36,31.65,84.71,145.27,35.33,180.6
746,145.65,31.65,114,174.56,35.33,209.89
746,47.85,47.85,,91.57,53.43,145
746,75.88,11.88,64,86.73,13.27,100
746,196.19,146.19,50,255.2,72.12,327.32
747,153.14,39.14,114,188.9,43.7,232.6
747,147.25,83.25,64,259.75,137.5,397.25
747,1.57,1.57,,1.57,0,1.57
747,189.59,75.59,114,273.74,102.85,376.59
747,13.63,13.63,,74.46,74.35,148.81
747,146.72,82.72,64,209.9,77.22,287.12
747,153.52,76.76,,292.57,169.95,462.52
747,27.82,27.82,,98.34,86.18,184.52
747,282.79,166.79,116,333.11,61.51,394.62
752,0.45,,0.45,0.45,0,0.45
752,20,,20,20,0,20
752,40,,40,40,0,40
752,128,,64,271.84,215.76,487.6
752,24.24,,24.24,24.24,0,24.24
752,15.74,,15.74,15.74,0,15.74
752,87.92,,87.92,87.92,0,87.92
752,0.13,0.13,,17.66,26.3,43.96
752,0.18,0.18,,0.32,0.2,0.52
752,0.4,0.4,,0.73,0.5,1.23
752,0.99,0.99,,1.79,1.19,2.98
752,396,33,,681.04,427.56,1108.6
752,66,66,,66,0,66
752,40.01,40.01,,40.01,0,40.01
752,138.02,69.01,,138.02,0,138.02
752,69.02,69.02,,69.02,0,69.02
752,33.03,33.03,,92.46,89.14,181.6
752,35.04,35.04,,35.04,0,35.04
752,37.07,37.07,,67.17,45.16,112.33
752,47.1,47.1,,85.34,57.36,142.7
752,8.11,8.11,,48.18,60.11,108.29
752,13.11,13.11,,23.76,15.97,39.73
752,38.26,19.13,,69.34,46.6,115.94
752,41.22,15.14,26.08,53.51,18.43,71.94
752,137.65,12.15,125.5,147.51,14.79,162.3
752,170.18,19.18,151,170.18,0,170.18
752,13.2,13.2,,23.92,16.08,40
752,6.21,6.21,,11.25,7.56,18.81
752,6.22,6.22,,11.28,7.58,18.86
752,10.22,10.22,,18.52,12.45,30.97
752,147.23,33.23,114,147.23,0,147.23
752,23.26,23.26,,42.15,28.33,70.48
752,34.27,34.27,,62.11,41.75,103.86
752,35.27,35.27,,35.27,0,35.27
752,29.28,5.28,24,33.57,6.43,40
752,28.28,28.28,,51.25,34.46,85.71
752,3.29,3.29,,5.96,4.01,9.97
752,3.3,3.3,,5.97,4.01,9.98
752,22.31,22.31,,40.43,27.19,67.62
752,9.35,9.35,,97.01,131.49,228.5
752,175.38,61.38,114,175.38,0,175.38
752,92.39,28.39,64,115.43,34.57,150
752,42.39,42.39,,76.81,51.64,128.45
752,7.4,7.4,,13.41,9.01,22.42
752,28.4,28.4,,51.46,34.58,86.04
752,75.4,75.4,,136.64,91.86,228.5
752,150.82,75.41,,273.3,183.7,457
752,29.42,29.42,,53.31,35.83,89.14
752,12.01,2.44,9.57,13.99,2.98,16.97
752,4.45,4.45,,8.06,5.42,13.48
752,38.45,38.45,,73.32,52.3,125.62
752,108.9,54.45,,197.34,132.66,330
752,90.46,82.46,,239.84,224.06,463.9
752,8.49,8.49,,15.39,10.34,25.73
752,148.5,16.5,,269.1,180.9,450
752,49.5,49.5,,89.7,60.3,150
752,6.52,6.52,,11.81,7.93,19.74
752,43.52,43.52,,43.52,0,43.52
752,12.54,12.54,,22.72,15.26,37.98
752,17.55,17.55,,17.55,0,17.55
752,18.56,18.56,,33.63,22.6,56.23
752,20.56,20.56,,37.25,25.04,62.29
752,5.6,5.6,,10.15,6.82,16.97
752,129.62,15.62,114,142.3,19.03,161.33
752,84.63,84.63,,224.69,210.1,434.79
752,202.13,86.63,115.5,272.49,105.55,378.04
752,98.65,34.65,64,126.79,42.21,169
752,8.66,8.66,,15.68,10.54,26.22
752,8.67,8.67,,15.71,10.56,26.27
752,49.69,49.69,,90.04,60.52,150.56
752,33.3,3.7,,60.3,40.59,100.89
752,9.7,9.7,,35.26,38.35,73.61
752,10.7,10.7,,14.97,6.41,21.38
752,3.71,3.71,,6.71,4.5,11.21
752,7.73,7.73,,71.65,95.88,167.53
752,25.73,25.73,,46.62,31.33,77.95
752,121.75,7.75,114,128.05,9.44,137.49
752,32.75,32.75,,49.41,25,74.41
752,68.75,68.75,,68.75,0,68.75
752,150.76,36.76,114,150.76,0,150.76
752,126.76,76.76,50,189.1,93.51,282.61
752,21.6,10.8,,39.14,26.3,65.44
752,24.8,24.8,,44.94,30.2,75.14
752,32.8,32.8,,59.43,39.95,99.38
752,24.81,24.81,,44.96,30.22,75.18
752,29.84,29.84,,57.43,41.39,98.82
752,35.84,35.84,,87.5,77.5,165
752,14.85,14.85,,26.91,18.09,45
752,22.85,22.85,,41.4,27.82,69.22
752,80.87,80.87,,80.87,0,80.87
752,10.88,10.88,,19.71,13.24,32.95
752,227.64,11.88,64,256.59,43.41,300
752,55.89,55.89,,55.89,0,55.89
752,129.89,65.89,64,183.4,80.26,263.66
752,37.9,37.9,,68.67,46.15,114.82
752,164.9,99.9,65,284.9,180,464.9
752,53.73,17.91,,82.82,43.63,126.45
752,142.92,78.92,64,237.72,142.2,379.92
752,59.2,9.98,49.22,67.3,12.14,79.44
752,330,330,,598,402,1000
752,207,143,64,324.2,175.8,500
752,165,165,,299,201,500
752,205.06,141.06,64,374.5,254.16,628.66
752,418.28,209.14,,418.28,0,418.28
752,107.17,107.17,,125.3,27.2,152.5
752,132.17,132.17,,239.5,161,400.5
752,132.22,132.22,,234.34,153.19,387.53
752,128.25,128.25,,232.39,156.22,388.61
752,106.3,106.3,,170.65,96.53,267.18
752,166.32,166.32,,301.58,202.9,504.48
752,201.33,129.33,64,306.35,157.54,463.89
752,645.47,531.47,114,1283.87,957.6,2241.47
752,151.51,151.51,,394.93,365.12,760.05
752,276.51,160.51,116,383.79,160.93,544.72
752,131.52,131.52,,238.32,160.21,398.53
752,219.06,105.56,113.5,345.86,190.2,536.06
752,394.56,280.56,114,625.11,345.83,970.94
752,446.6,332.6,114,446.6,0,446.6
752,137.62,137.62,,249.38,167.64,417.02
752,307.73,193.73,114,465.06,236,701.06
752,125.74,125.74,,250.54,187.2,437.74
752,321.25,247.75,65.5,321.25,0,321.25
752,445.83,381.83,64,904.49,687.98,1592.47
752,164.84,164.84,,298.72,200.82,499.54
752,273.35,157.85,115.5,401.53,192.28,593.81
752,169.9,119.9,50,251.1,121.79,372.89
752,216.91,152.91,64,374.59,236.52,611.11
752,103.98,103.98,,262.39,237.61,500
752,224.99,174.99,50,416.37,287.07,703.44
758,10,,10,10,0,10
758,27,,27,27,0,27
758,50,,50,50,0,50
758,90.64,,90.64,90.64,0,90.64
758,32.99,,32.99,32.99,0,32.99
758,21.12,0.05,21.07,76.41,67.57,143.98
758,41,33,,45.1,5,50.1
758,99,99,,189.45,110.55,300
758,108.54,45.04,63.5,149.7,50.3,200
758,108.55,45.05,63.5,149.7,50.3,200
758,148.56,96.06,52.5,223.1,173.94,397.04
758,2.07,2.07,,3.96,2.3,6.26
758,137.08,23.08,114,158.16,25.76,183.92
758,78.16,39.08,,113.88,43.65,157.53
758,86.08,86.08,,164.73,96.12,260.85
758,59.23,6.12,53.11,64.83,6.84,71.67
758,42.5,17.14,25.36,58.16,19.14,77.3
758,189.21,73.21,116,256.09,81.75,337.84
758,35.24,35.24,,50.78,18.99,69.77
758,213.74,98.24,115.5,338.03,151.92,489.95
758,93.75,30.25,63.5,121.38,33.77,155.15
758,191.31,77.31,114,295.79,127.69,423.48
758,24.34,24.34,,46.57,27.17,73.74
758,104.36,24.36,,133.23,35.29,168.52
758,24.88,12.38,12.5,36.18,13.82,50
758,157.76,12.38,62.5,169.06,13.82,182.88
758,90.38,90.38,,172.95,100.91,273.86
758,102.42,52.42,50,167.59,79.66,247.25
758,61.42,61.42,,108.85,57.98,166.83
758,85.43,34.43,51,85.43,0,85.43
758,44.88,22.44,,85.88,50.12,136
758,41.45,41.45,,79.31,46.28,125.59
758,126.45,76.45,50,196.31,85.38,281.69
758,33,16.5,,63.14,36.86,100
758,170,56.5,113.5,194.09,29.44,223.53
758,81.12,40.56,,155.22,90.58,245.8
758,15.58,15.58,,133.14,143.69,276.83
758,8.61,8.61,,63.19,66.71,129.9
758,30.64,30.64,,117.35,105.97,223.32
758,32.68,32.68,,63.87,38.13,102
758,206.69,90.69,116,302.67,117.32,419.99
758,35.71,35.71,,68.33,39.87,108.2
758,13.74,13.74,,48.5,42.48,90.98
758,58.75,58.75,,133.19,90.98,224.17
758,35.85,35.85,,73.02,45.43,118.45
758,85.72,42.86,,164.04,95.72,259.76
758,37.87,37.87,,90.45,64.26,154.71
758,25.88,11.88,14,36.73,13.27,50
758,38.88,38.88,,74.41,43.42,117.83
758,188.97,72.97,116,255.63,81.47,337.1
758,121.18,121.18,,404.15,345.85,750
758,193.21,130.71,62.5,303.55,134.86,438.41
758,177.39,113.89,63.5,331.29,188.1,519.39
758,193.97,193.97,,193.97,0,193.97
778,80,,20,80,0,80
778,125,,25,125,0,125
778,200,,50,200,0,200
778,10.65,,10.65,10.65,0,10.65
778,10,10,,24.52,21.79,46.31
778,125,25,,215,135,350
778,65.3,25,40.3,65.3,0,65.3
778,100,50,,100,0,100
778,17.04,17.04,,30.22,19.78,50
778,4.14,4.14,,16.98,19.25,36.23
778,60.16,60.16,,60.16,0,60.16
778,32.17,32.17,,70.77,57.91,128.68
778,91.17,91.17,,174.29,124.67,298.96
778,50,6.25,,95,67.5,162.5
778,11.54,6.25,5.29,16.92,8.08,25
778,24.75,8.25,,24.75,0,24.75
778,89.29,89.29,,93.57,6.43,100
778,124.52,44.31,80.21,145.61,31.63,177.24
778,43.03,2.33,40.7,45.82,4.18,50
778,131.7,1.4,130.3,133.38,2.52,135.9
778,12.73,12.43,0.3,27.64,22.36,50
778,40.46,40.46,,44.28,5.72,50
778,362.5,12.5,,752.5,585,1337.5
778,66,16.5,,79.66,20.48,100.14
778,76.5,51.5,,88.57,18.12,106.69
778,65.51,65.51,,92.43,40.38,132.81
778,197.05,66.55,130.5,224.71,41.5,266.21
778,47.61,47.61,,104.73,85.69,190.42
778,31.67,31.67,,69.67,57,126.67
778,45.68,45.68,,100.49,82.21,182.7
778,39.74,39.74,,87.43,71.53,158.96
778,24.75,24.75,,44.85,30.15,75
778,29.77,29.77,,37.86,12.14,50
778,34.78,34.78,,76.52,62.6,139.12
778,13.8,13.8,,13.8,0,13.8
778,44.81,44.81,,98.57,80.65,179.22
778,43.85,43.85,,96.47,78.94,175.41
778,88.86,88.86,,88.86,0,88.86
778,42.87,42.87,,94.32,77.17,171.49
778,19.91,19.91,,19.91,0,19.91
778,150.44,150.44,,162.36,17.87,180.23
778,240.21,233.9,6.31,260.31,30.15,290.46
778,183.9,183.9,,229.92,69.04,298.96
791,0.4,0.4,,0.4,0,0.4
791,125.38,61.38,64,125.38,0,125.38
791,105.6,26.4,,105.6,0,105.6
791,13.2,6.6,,25.26,14.74,40
791,29.65,29.65,,54.76,30.69,85.45
791,137.68,23.68,114,137.68,0,137.68
791,963.84,144.2,214,963.84,618.6,1582.44
791,431.92,144.2,164,431.92,309.3,741.22
793,150,,50,150,0,150
793,66,,66,222.02,156.02,378.04
793,79.04,,79.04,217.52,138.48,356
793,10.13,,10.13,10.13,0,10.13
793,14.17,,14.17,14.17,0,14.17
793,12.25,,12.25,12.25,0,12.25
793,2.36,,2.36,168.72,166.35,335.07
793,3.4,,3.4,26.7,23.3,50
793,11.41,,11.41,315.7,304.3,620
793,40.6,,40.6,45.3,4.7,50
793,13.67,,13.67,13.67,0,13.67
793,300,,150,300,0,300
793,275,,275,907.56,632.56,1540.12
793,252.06,,252.06,821.91,569.85,1391.76
793,100.5,,100.5,211.87,111.36,323.23
793,190.6,,190.6,195.3,4.7,200
793,130.74,,130.74,257.16,126.42,383.58
793,151.8,,151.8,616.89,465.08,1081.97
793,132.97,,132.97,607.47,474.5,1081.97
793,50.1,50.1,,125.24,75.14,200.38
793,65.1,65.1,,162.74,97.64,260.38
793,142.16,41.11,101.05,203.83,61.66,265.49
793,52.11,52.11,,130.27,78.16,208.43
793,71.15,71.15,,177.87,106.72,284.59
793,162.77,21.17,141.6,194.52,31.75,226.27
793,13.23,13.23,,33.08,19.84,52.92
793,80.28,80.28,,200.7,120.42,321.12
793,56.32,56.32,,140.79,84.47,225.26
793,6.38,6.38,,15.94,9.56,25.5
793,60.44,60.44,,151.1,90.67,241.77
793,47.46,47.46,,118.65,71.19,189.84
793,69.49,69.49,,173.73,104.24,277.97
793,49.5,33.5,16,99.75,50.25,150
793,150,37.5,,375,225,600
793,114.5,78.5,36,232.25,117.75,350
793,42.52,42.52,,106.29,63.77,170.06
793,32.57,32.57,,91.28,58.72,150
793,103.23,15.59,87.64,126.61,23.39,150
793,188.59,71.59,117,287.01,98.41,385.42
793,206.6,59.6,147,296.01,89.41,385.42
793,107.04,27.63,79.41,148.47,41.44,189.91
793,158.39,82.63,75.76,282.32,123.94,406.26
793,20.83,20.83,,64.79,43.96,108.75
793,67.88,67.88,,169.7,101.81,271.51
793,6.91,6.91,,17.28,10.37,27.65
793,15.91,15.91,,39.78,23.87,63.65
793,18.91,18.91,,47.26,28.36,75.62
793,31.97,31.97,,84.72,52.74,137.46
793,460.78,329.18,131.6,950.86,490.08,1440.94
793,225.24,225.24,,563.08,337.85,900.93
793,324.04,147.5,176.54,580.54,256.5,837.04
793,279.63,279.63,,699.08,419.45,1118.53
793,127.66,127.66,,321.22,193.56,514.78
793,293.66,293.66,,383.61,89.95,473.56
793,112.68,112.68,,281.7,169.03,450.73
793,362.98,174.84,188.14,625.24,262.26,887.5
795,61.65,,12.33,61.65,0,61.65
795,17.85,,17.85,17.85,0,17.85
795,8.14,4.07,,15.58,9.08,24.66
795,8.94,2.77,6.17,10.47,1.86,12.33
796,53.7,3.7,50,130.74,94.17,224.91
803,99,33,,172.71,110.57,283.28
803,19.36,19.36,,19.36,0,19.36
803,76.55,11.55,65,85.93,14.07,100
805,96.12,96.12,,96.12,0,96.12
805,50.51,50.51,,50.51,0,50.51
805,1038.21,825.21,213,1887.05,1273.26,3160.31
807,65.5,,65.5,329.2,322.3,651.5
807,33,33,,63.15,36.85,100
807,5.12,5.12,,47.82,52.18,100
807,51.33,51.33,,156.87,129,285.87
807,196.67,82.67,114,272.21,92.32,364.53
807,75.88,11.88,64,86.73,13.27,100
808,35,,35,71,54,125
808,155,,155,340.23,277.85,618.08
808,250,31.25,,550,450,1000
808,125,62.5,,275,225,500
814,70,,70,117.08,57.55,174.63
814,0.11,0.11,,0.26,0.19,0.45
814,11.12,11.12,,26.12,18.34,44.46
814,3.22,3.22,,7.56,5.3,12.86
814,33.28,33.28,,78.2,54.9,133.1
814,5.5,5.5,,12.93,9.07,22
814,1.58,1.58,,3.71,2.6,6.31
814,6.62,6.62,,15.54,10.91,26.45
814,3.65,3.65,,8.58,6.02,14.6
814,9.83,9.83,,23.09,16.21,39.3
816,15.02,1.82,,15.02,12.53,27.55
816,208.77,124.56,84.21,285.97,115.8,401.77
816,183.98,133.98,50,292.79,163.21,456
828,49.72,49.72,,57.5,11.67,69.17
832,64,,64,230.2,203.13,433.33
832,90,,90,90,0,90
832,89.1,89.1,,161.09,87.99,249.08
832,176.77,91.7,85.07,260.54,102.39,362.93
832,58.82,58.82,,223.33,201.06,424.39
832,153.77,153.77,,294.25,171.7,465.95
832,306.89,192.89,114,483.12,215.39,698.51
847,47,,47,47,0,47
847,100,,100,100,0,100
847,81.5,,81.5,88.9,11.1,100
847,102.75,,102.75,388.53,428.67,817.2
858,92.82,,92.82,92.82,0,92.82
858,0.63,0.63,,37.09,54.69,91.78
858,33,33,,59.8,40.2,100
858,59.04,8.04,51,65.56,9.79,75.35
858,51.06,51.06,,92.52,62.2,154.72
858,157.15,43.15,114,192.19,52.56,244.75
858,53.15,53.15,,96.31,64.75,161.06
858,79.2,79.2,,79.2,0,79.2
858,46.21,46.21,,46.21,0,46.21
858,50.21,50.21,,50.21,0,50.21
858,60.25,60.25,,109.17,73.39,182.56
858,163.26,98.26,65,243.06,119.69,362.75
858,60.3,60.3,,109.26,73.44,182.7
858,41.31,41.31,,74.85,50.32,125.17
858,45.34,45.34,,82.16,55.24,137.4
858,59.4,59.4,,107.64,72.36,180
858,40.49,40.49,,96.29,83.71,180
858,181.5,16.5,,328.9,221.1,550
858,47.51,47.51,,86.08,57.86,143.94
858,60.53,60.53,,109.69,73.73,183.42
858,73.54,22.54,51,138.84,97.96,236.8
858,33.54,33.54,,60.78,40.85,101.63
858,60.54,60.54,,109.7,73.73,183.43
858,185.55,69.55,116,242.03,84.72,326.75
858,48.59,48.59,,88.05,59.19,147.24
858,22.62,22.62,,91.52,103.35,194.87
858,51.62,51.62,,96.13,103.87,200
858,32.67,32.67,,74.56,62.84,137.4
858,48.69,48.69,,88.23,59.3,147.53
858,45.73,45.73,,45.73,0,45.73
